Country/State,City/Region,Group Name,Link,Latitude,Longitude,Merged?,Map Link
,Erechim (RS),Slackline Erechim Rs,https://www.facebook.com/groups/1121442287992480/,-27.63767,-52.274271,No,https://goo.gl/maps/tDhGEd5RJ3viNQwWA
,Espirito Santo (ES),Slackline - Espirito Santo,www.facebook.com/groups/slackcapixaba,-20.141019,-40.184704,No,https://goo.gl/maps/BAweqq8Bpbrryzng6
,Feira de Santana (BA),Slackline feira de santana,www.fb.com/groups/350358491708107,-12.264411,-38.958573,No,https://goo.gl/maps/cPMULCWdNoDF1vCY9
,Ferraz de Vasconcelos (SP),Slackline-Slackers Ferraz-SP,fb.com/groups/588337417852469/,-23.533282,-46.360297,No,https://goo.gl/maps/WHqtd5EEG9edDw5F7
,Florianópolis (SC),Slacklife Floripa,https://www.facebook.com/groups/101371916633204/,-27.604472,-48.525207,No,https://goo.gl/maps/vYqhQCoK4E2AKHSb7
,Fortaleza (CE),Por Um Fio - Slackline Fortaleza - CE,www.fb.com/groups/297220996971214,-3.753004,-38.513464,No,https://goo.gl/maps/iphADhh7kngoPmxU7
,Francisco Beltrão (PR),SlackLINE Francisco Beltrão,www.fb.com/groups/396489663734314/,-26.07977,-53.052162,No,https://goo.gl/maps/4EBPTqpTxwc5XtCQ7
,Frutal (MG),Slackline Frutal,https://www.facebook.com/groups/567350723330549/,-20.055407,-48.953232,No,https://goo.gl/maps/32LazybhqsvvrDJ26
,Goiânia (GO),Slackline Goiânia,https://www.facebook.com/groups/slacklinegyn/,-16.68689,-49.26479,Yes,"https://www.google.com/maps/@-16.68689,-49.26479,15z"
,Goiânia (GO),Slackline Goiânia,https://www.facebook.com/groups/103305006467645,-16.705985,-49.276771,No,https://goo.gl/maps/z5xjTft991Jhc1Y67
,Gravataí (RS),Gravataí na Fita Slackline / Slackpoints,www.fb.com/groups/gravatainafita/,-29.926364,-51.006731,No,https://goo.gl/maps/drtH9VZCpyeE2Mxk6
,Guaíba (RS),Slackline Guaíba,https://www.facebook.com/groups/325672954124435/,30.115502,-51.319737,No,https://goo.gl/maps/vHmzACgr3fVDAkif8
,Guaíra (SP),Slackline Guaíra,https://www.facebook.com/groups/slacklineguaira/,-20.320683,-48.311951,No,https://goo.gl/maps/96cntVFGhMH11VXM7
,Guarapari (ES),Slackline Guarapari,https://www.facebook.com/SlacklineGuarapari/,-20.672056,-40.497839,No,https://goo.gl/maps/nhdiwpUfxEE9Y9r2A
,Guaratuba (PR),slackline//longline//highlineGuaratuba-PR,fb.com/groups/706598716160778/,-25.888748,-48.575557,No,https://goo.gl/maps/vcdZM2vyFSXChPtJ8
,Guarulhos (SP),Slackline Guarulhos,https://www.facebook.com/groups/160115307468344/,-23.448118,-46.526146,No,https://goo.gl/maps/txCkJujRmSkCrgTW7
,Humaitá (AM),Humaitá SlackLine,https://www.facebook.com/groups/241001549323241/,-7.516617,-63.025044,No,https://goo.gl/maps/ZYQ5TspCPjyR3mgu5
,Ilhabela (SP),Slackline Ilhabela,https://www.facebook.com/groups/175667069200812,-23.815138,-45.366815,Yes,https://goo.gl/maps/gqiFxme2RD2eUuek9
,Ipatinga (MG),SoulSlackline Ipatinga,https://www.facebook.com/groups/slackipa/,-19.473569,-42.547074,No,https://goo.gl/maps/zQMCDfpKwdXRREJ78
,Iporá (GO),SlackLine Iporá,https://www.facebook.com/groups/442216295861864/,-16.442202,-51.116771,No,https://goo.gl/maps/fHuPtYii7qPMxzJq5
,Itatiba (SP),Slacklife Itatiba,https://www.facebook.com/groups/1185037674862788/,-23.003576,-46.820554,No,https://goo.gl/maps/XKcV9jQxpcgk3BDv7
,Itaqui (RS),Slackline Santa Rosa,www.facebook.com/Slackline-itaqui-RS-235975016553317/,-29.137456,-56.548513,No,https://goo.gl/maps/796LmP9uyyzrKwWj7
,Itaqui (RS),Slackline Itaqui - RS,https://www.facebook.com/groups/642451089098739/,-29.136719,-56.550273,No,https://goo.gl/maps/LkcnG8PLAj47Pfmq8
,Itororó (BA),Pé Rachado Slackline Itororó Bahia,www.facebook.com/groups/369392166453194,-15.117591,-40.064001,No,https://goo.gl/maps/4xWpSyMmUAoKWkf5A
,Itumbiara (GO),Slackline Itumbiara,https://www.facebook.com/groups/255402257893094/,-18.408672,-49.216244,No,https://goo.gl/maps/xPbwzbRtLdk2etBz9
,Jacumã (PB),Slackline jacuma,www.facebook.com/slackline.jacuma/,-7.287262,-34.804441,No,https://goo.gl/maps/NdfZY3UGQXgmxPMj8
,Jaraguá do Sul (SC),Slackline Jaraguá,https://www.facebook.com/Slackjaragua/,-26.490895,-49.098967,No,https://goo.gl/maps/fW52k5iHEpCp7YHx6
,Jaraguá do Sul (SC),Slackline - Jaraguá do Sul,https://www.facebook.com/groups/122082294668190/,-26.489475,-49.078265,No,https://goo.gl/maps/J1nY2rXB1fH5Lp127
,Jataí (GO),Slackline Jataí,https://www.facebook.com/groups/436571829726476/,-17.886241,-51.726904,No,https://goo.gl/maps/ZG5uSwTnDUgv1MNPA
,João Pessoa (PB),Slackline - João Pessoa-PB,www.fb.com/groups/slacklinejoaopessoa/,-7.125284,-34.850887,No,https://goo.gl/maps/NgnnH2ChaXWShUp59
,Joinville (SC),Slacklife Joinville,https://www.facebook.com/groups/1062114287180947/,-26.311248,-48.84905,No,https://goo.gl/maps/48xDg4KcWrgGevX36
,Jundiaí (SP),Jundiaí Slackers,https://www.facebook.com/groups/640825992609620/,-23.193618,-46.893951,No,https://goo.gl/maps/rrBJnvmxPDwH3QQL8
,Lajeado (RS),Slackline Lajeado - RS,https://www.facebook.com/groups/154422854734824/,-29.461834,-51.964585,No,https://goo.gl/maps/dyGm1QkZPagz5ugy9
,Lages,SlackLine Lages,https://www.facebook.com/SlackLine-Lages-1272030392858036/,-27.816947,-50.326383,No,https://goo.gl/maps/m1p49m3bQf4ierpr5
,Lençóis Paulista (SP),Slackline Lençóis Paulista,www.fb.com/groups/1871034513120687/,-22.600491,-48.79222,No,https://goo.gl/maps/ABFdUMhD6BgifbKb8
,Linhares (ES),Slackline - Linhares,https://www.facebook.com/groups/399444276779625,-19.39466,-40.06527,Yes,"https://www.google.com/maps/@-19.39466,-40.06527,15z"
,Macaé (RJ),#Slacklife - Macaé,https://www.facebook.com/groups/387526378006439/,-22.386609,-41.784608,No,https://goo.gl/maps/kQKD7opmWrdzRxjZA
,Macapá (AP),Amazônia Slackline,https://www.facebook.com/AmazoniaSlack/,0.030111,-51.07517,No,https://goo.gl/maps/8XZ3UQa8HKVTSRcPA
,Machado (MG),Slackline Machado MG-Slacklife,www.fb.com/groups/332820450258526/,-21.679212,-45.92243,No,https://goo.gl/maps/ED1ABUyno5aFk7js6
,Marabá (MG),Slackline Marabá,https://www.facebook.com/groups/544514465560539/,-5.347245,-49.098368,No,https://goo.gl/maps/shkAFzTDcMWWNFvA7
,Matinhos (PR),Curtam nossa pagina: Slackline Matinhos-PR,fb.com/groups/581722101847307/,-25.817555,-48.532946,No,https://goo.gl/maps/dhmTYy1FkG1RA5sD6
,Mauá (SP),slackline mauá,https://www.facebook.com/groups/790935567691651/,-23.669183,-46.458372,No,https://goo.gl/maps/pzxDQcAz2cENfqDj7
,Maués (AM),Maués Slackline,https://www.facebook.com/MauesSlackline/,-3.394294,-57.707637,No,https://goo.gl/maps/QLsYdoMJDfSicvMu9
,Medianeira (PR),Slackline Medianeira,https://www.facebook.com/slackmed/,-25.297163,-54.093848,No,https://goo.gl/maps/zcQBeaXAUvdyftLi8
,Mineiros (GO),Slackline Mineiros,https://www.facebook.com/groups/1392765141009675/,-17.567854,-52.55324,No,https://goo.gl/maps/U34DN44rC5pdfqLr6
,Mossoró (RN),Slackline - Mossoró,https://www.facebook.com/SlackLineMossoro/,-5.190918,-37.342414,No,https://goo.gl/maps/Yn4dLWFubXEsDT8c7
,Natal (RN),[ NA FITA ] RN - Slackline Natal,www.facebook.com/groups/245448848866141/,-5.780812,-35.197447,No,https://goo.gl/maps/Btt46ssPHVbWqyBE6
,Niterói (RJ),Slackline - Niterói,https://www.facebook.com/groups/101212196600404/,-22.89351,-43.122273,No,https://goo.gl/maps/RqPRKeBr7DMmapmT8
,Osasco (SP),Slackline Osasco/SP,https://www.facebook.com/groups/712600118836795/,-23.532862,-46.79367,No,https://goo.gl/maps/akhSYQKagME4jMqj8
,Ouro Branco (MG),Slacklife OB,https://www.facebook.com/groups/495288443849893/,-20.524056,-43.692351,No,https://goo.gl/maps/Smh1cJjvJd9dYc27A
,Paracatu (PR),Flying Monkeys Slackline -- Paracatu MG,fb.com/groups/253562114789405,-17.21924209,-46.87385276,Yes,"https://www.google.com/maps/@-17.21924208966648,-46.873852760208194,15z"
,Paragominas (MG),slackline Paragominas 🌲_____🌲,www.fb.com/groups/1952634078395611/,-3.003808,-47.353704,No,https://goo.gl/maps/WiWtBzJCL5BLtzrz8
,Paraiba (PB),Slack Paraíba,https://www.facebook.com/slacklinejampapb,-7.246718,-36.808073,No,https://goo.gl/maps/aHXyF2hFPg7Mk6Mx8
,Paraná (PR),Slackline Paraná,https://www.facebook.com/SlacklineParana,-24.564435,-52.278945,No,https://goo.gl/maps/s9fCd35VJLzE8rieA
,Paraná (PR),Slackline Parana,https://www.facebook.com/groups/874961949228941,-24.689431,-51.187284,No,https://goo.gl/maps/XV2FXs1bvXAwUksW7
,Parauapebas (MG),Slackline Parauapebas,fb.com/Slackline-Parauapebas-1537410913211516/,-6.067982,-49.90524,No,https://goo.gl/maps/CsjQ8K7YL5VJYYG49
,Parintins (AM),Slackline Parintins,https://www.facebook.com/SlacklineParinti/,-2.646769,-56.753265,No,https://goo.gl/maps/f2ZDCSHTrWZc3BL28
,Parintins (AM),Slackline Parintins OFC,https://www.facebook.com/slacklineparintinsofc/,"-2.627286,",-56.725404,No,https://goo.gl/maps/LU6jkrgYCiegZ2uZ7
,Parnaiba (PI),Slackline- Parnaiba/ PI,https://www.facebook.com/groups/257544101004320/,-2.905635,-41.7729,No,https://goo.gl/maps/1S1b4xMgEieJ97Kc9
,Passo Fundo (RS),“Slacklife PF”,https://www.facebook.com/groups/787029691348371/,-28.233239,-52.377213,No,https://goo.gl/maps/GwCp4k6UmiggBK2Z8
,Passo Fundo (RS),Slackline - Passo Fundo,https://www.facebook.com/groups/532269026814814/,-28.291078,-52.433363,No,https://goo.gl/maps/NBgjk2LdHn7okjUcA
,Patos de Minas (MG),SlackPatos - Slackline Patos de Minas,fb.com/groups/108217299374158,-18.587429,-46.514014,No,https://goo.gl/maps/VbrVsLfTq1aB7nvr7
,Paulista (PE),Slackline paulista PE,www.fb.com/Slackline-paulista-PE-648959621846198/,-7.919306,-34.823071,No,https://goo.gl/maps/1JKozqRjW1is94Um8
,Pelotas (RS),SlackLine - Pelotas,https://www.facebook.com/groups/256208061101104/,-31.756046,-52.343837,No,https://goo.gl/maps/Ty8pVUzsLiTyH4BG8
,Petrópolis (RJ),Slackline Petrópolis,https://www.facebook.com/groups/301971046525512/,-22.51126,-43.17791,Yes,"https://www.google.com/maps/@-22.51126,-43.17791,15z"
,Piripiri (PI),Slackline Piripiri,https://www.facebook.com/groups/359882600804417/,-4.273776,-41.777132,No,https://goo.gl/maps/QXsyc2H3dXVAoZtk6
,Poços de Caldas (PR),Vulcano Slacklife,https://www.facebook.com/groups/234162200067792/,-21.78674,-46.550822,No,https://goo.gl/maps/1WJg4zoL74Fgotyv5
,Porto Alegre (RS),SLACKLINE Porto Alegre - RS,https://www.facebook.com/groups/515968415197401/,-30.027917,-51.162545,No,https://goo.gl/maps/9qPqWFSHC8GUGSaM9
,Porto Alegre (RS),SlackPoints Slackline Porto Alegre - novidades e picos por ae…,www.fb.com/groups/slacklineportoalegre/,-30.03465,-51.21766,Yes,"https://www.google.com/maps/@-30.03465,-51.21766,15z"
,Porto Seguro (BA),Slackline ---> Porto Seguro-Bahia,www.fb.com/groups/252898698064675,-16.444087,-39.066043,No,https://goo.gl/maps/YqHJdQ2k5ySW9eDy6
,Porto Velho (RO),Slackline Porto Velho/RO,https://www.facebook.com/groups/751268841668214/,-8.761161,-63.90043,Yes,"https://www.google.com/maps/@-8.761161,-63.90043,15z"
,Porto Velho (RO),Slackline Pvh,https://www.facebook.com/SlackJumperes/,-8.740271,-63.897254,No,https://goo.gl/maps/fkfgWjYGMTQDDyMq7
,Praia Grande (SP),Slacklife / Reta do Slack,www.facebook.com/groups/219114854949708/,-24.006267,-46.413772,No,https://goo.gl/maps/roLZVZEewLEJki4E9
,Recife (PE),Slackline Recife,https://www.facebook.com/groups/slackrecife/,-8.057838,-34.8829,Yes,"https://www.google.com/maps/@-8.057838,-34.8829,15z"
,Ribeirão Preto (SP),Slackline Ribeirão Preto,www.facebook.com/groups/1516707398548573/,-21.17051,-47.81025,Yes,"https://www.google.com/maps/@-21.17051,-47.81025,15z"
,Rio Das Ostras (RJ),Slackline (Rio das Ostras),www.fb.com/groups/381978221838440/,-22.525779,-41.948016,No,https://goo.gl/maps/i73q5ckGvTv1WEe4A
,Rio De Janeiro (RJ),Slackline - Parque do Flamengo (Rio de Janeiro),www.fb.com/groups/202137713153921,-22.92832,-43.17316,Yes,"https://www.google.com/maps/@-22.92832,-43.17316,15z"
,Rio Grande do Sul (RS),Slackline Rio Grande,https://www.facebook.com/groups/149074821909341/,-28.0751,-53.396529,No,https://goo.gl/maps/in65NAyuTnzEEaDs5
,Rio Grande do Sul (RS),Slackline Rio Grande do Sul,www.facebook.com/groups/slackline.gaucho/,-30.362258,-53.528845,No,https://goo.gl/maps/x7ZJ8tuy3srNXDQD7
,Rondonópolis (MT),SLACKLINE E RAPHEL RONDONOPOLIS,www.facebook.com/groups/353219924790114/,-16.270851,-54.55793,No,https://goo.gl/maps/vpq2jaaq9UciBctS8
,Rondonópolis (MT),Slackline Rondonópolis,https://www.facebook.com/slacklinerondonopolis/,-16.464181,-54.639784,No,https://goo.gl/maps/A6Da6nFb9CjskHdq5
,Rosario (MA),Grupo Slackline Rosario,https://www.facebook.com/groups/188057147896826/,-2.940564,-44.250378,No,https://goo.gl/maps/ret2e5qkPMjdYMLg6
,Salvador (BA),Slackline Salvador,https://www.facebook.com/groups/slacklinesalvador,-12.57974,-41.70073,Yes,"https://www.google.com/maps/@-12.57974,-41.70073,15z"
,Salvador (BA),SlackLine Team Salvador,https://www.facebook.com/groups/522499371180919/,-12.935636,-38.437734,No,https://goo.gl/maps/hDtJanTHG4zKZVVP8
,Santa Helena (MA),sLaCkLiNe - Santa Helena,www.facebook.com/groups/196366210502592/,-2.237667,-2.237667,No,https://goo.gl/maps/nnrKXF1DSEyk9RiT8
,Santa Luzia (MG),SLACKLINE SANTA LUZIA,www.facebook.com/groups/266171146865142/,-19.785953,-43.923032,No,https://goo.gl/maps/L3MgpgRzGBe7KkJZ6
,Santa Maria (RS),Slacklife Santa Maria,https://www.facebook.com/groups/189237711274120/,-29.696364,-53.805392,No,https://goo.gl/maps/YyyTtrPuGMRz9ojr8
,Santarém (MG),Slackline.Santarém,https://www.facebook.com/SlacklineSTR/,-2.44816,-54.701347,No,https://goo.gl/maps/qC7fhvxwaXjwWYUe6
,Santa Rita (PB),Slackline Santa Rita,https://www.facebook.com/SlacklineSantaRita/,-7.136589,-34.967275,No,https://goo.gl/maps/W2DRUdUVZ3Vx7CkB7
,Santo Ângelo (RS),Slackline Santo  ngelo/RS,www.facebook.com/groups/352286928179398/,-28.299583,-54.265734,No,https://goo.gl/maps/9dM5mnxHUxFwkVY99
,São João da Boa Vista (SP),Slackline - São João da Boa Vista,fb.com/groups/slacklinesaojoao,-21.983963,-46.795328,No,https://goo.gl/maps/5KHHfeiiAiKYCrPc8
,São José (SP),Slackline - São José dos Campos e Região,fb.com/groups/279494748804001,-23.2237,-45.90091,Yes,"https://www.google.com/maps/@-23.2237,-45.90091,15z"
,São Leopoldo (RS),Slack Points Slackline São Leopoldo - novidades e picos por aí…,www.facebook.com/groups/535035653207257/,-29.755706,-51.149461,No,https://goo.gl/maps/WQ2eMjBZSzXjo7PWA
,São Luis (MA),Slackline São Luis,https://www.facebook.com/groups/118245958371132/,-2.519089,-2.519089,No,https://goo.gl/maps/nAcZs3nC7tQZc7ya6
,São Mateus (ES),Slackline São Mateus,https://www.facebook.com/groups/190643201078225/,-18.719825,-39.857062,No,https://goo.gl/maps/m7Pe6v7ruyeNNvfH8
,São Paulo (SP),Slackline São Paulo,https://www.facebook.com/SlackSP,-23.554122,-46.635256,No,https://goo.gl/maps/4XTSrq3gH1rQmQiX6
,Sinop (MT),Slackline Sinop-MT,https://www.facebook.com/slacklinesinop/,-11.85892,-55.504064,No,https://goo.gl/maps/19mHVqZzzAoxmg5SA
,Sobradinho (BA),SlackLine Sobradinho/BA (#slacklife),fb.com/groups/252724498422088,-9.47041,-40.800366,No,https://goo.gl/maps/871uM2pu819RNMQBA
,Sorocaba (SP),SlackLine Sorocaba,https://www.facebook.com/groups/slaclinesorocaba/,-23.50153,-47.45259,Yes,"https://www.google.com/maps/@-23.50153,-47.45259,15z"
,Teresina (PI),Slackline - Teresina-PI,www.facebook.com/groups/193498270727510/,-5.044685,-42.76623,Yes,"https://www.google.com/maps/@-5.044685,-42.76623,15z"
,Timon (MA),Slackline - Timon - MA,https://www.facebook.com/groups/521256467959760/,-5.105759,-42.828486,No,https://goo.gl/maps/EkKU6QwfjHbatwTF8
,Tucano (BA),Slackline tucano,https://www.facebook.com/groups/307343875993477/,-10.95882,-38.78976,Yes,"https://www.google.com/maps/@-10.95882,-38.78976,15z"
,Tucano (BA),Slackline - Tucano - Bahia,https://www.facebook.com/groups/417976684922863,-10.978621,-38.780303,No,https://goo.gl/maps/BcN9mBZTf7h3m5tc9
,Tucuruí (MG),Slackline Tucuruí,https://www.facebook.com/slacklinetucurui/,-3.76461,-49.672274,No,https://goo.gl/maps/UNaib82FvBhassP29
,Uberaba (MG),"ASSOC. DE ESPORTES RADICAIS DE UBERABA(Skate,BMX,Patins,Slackline e outros)",www.facebook.com/groups/590361317648131/,-19.745978,-47.939923,No,https://goo.gl/maps/co4oQ4Pp12wot76H9
,Uberlândia (MG),SlackForce Uberaba-MG,https://www.facebook.com/slackforce/,-18.856779,-48.209301,No,https://goo.gl/maps/Z8qxEuUoFMihYioJ6
,Uberlândia (MG),SlackFriends Uberaba-Mg,https://www.facebook.com/groups/1534586123461236/,-18.911963,-48.275646,No,https://goo.gl/maps/gmybtd7RhVvQBQbr6
,Uberlândia (MG),SlackLine Uberlândia - MG,https://www.facebook.com/groups/496599617038867/,-18.91461,-48.27538,Yes,"https://www.google.com/maps/@-18.91461,-48.27538,15z"
,Uruguaiana (RS),SLACKLINE FRONTEIRA OESTE- URUGUAIANA - RS,fb.com/groups/1450201248563938/,-29.752325,-57.086479,No,https://goo.gl/maps/JU16nTSrB1UCEW1DA
,Uruguaiana (RS),Slackline Uruguaiana,www.facebook.com/slacklineuruguaiana/,-29.781968,-57.070271,No,https://goo.gl/maps/RoG1fNiUzfBJFWhW8
,Venâncio Aires (RS),Slackline Venâncio Aires - RS,www.fb.com/groups/slackline.gauderio/,-29.615677,-52.193796,No,https://goo.gl/maps/nYvUtfKcVrNeb9zP9
,Viamão (RS),Slackpoint Viamão,https://www.facebook.com/groups/1650047785207213/,-30.075589,-51.098059,No,https://goo.gl/maps/objvFfcFjh9cKQii7
,Vila Matilde (SP),SlackLife Vila Matilde,https://www.facebook.com/groups/676847535736487/,-23.537276,-46.525714,No,https://goo.gl/maps/kwNG9n4QeRDVL8d29
,Vitória (ES),SlackLine Vitória-ES,https://www.facebook.com/groups/359082254200688/,-20.2987,-40.294689,No,https://goo.gl/maps/KQaZg6HU81hkciCr9
,Vitória (PE),Slackline Vitória,https://www.facebook.com/SlacklineVitoria/,-8.112418,-35.291321,No,https://goo.gl/maps/31myfaKJreCTbvSr9
,Volta Redonda (RJ),Slackline Volta Redonda,www.fb.com/groups/slacklinevoltaredonda/,-22.509572,-44.094133,No,https://goo.gl/maps/4EzXrUzhxPpD2wxV7
,Votuporanga (SP),Slackline Votuporanga .: Slacklife style :.,fb.com/groups/296472113726615,-20.41695,-49.975385,No,https://goo.gl/maps/7fBYs2UNpgq2V3gH9
BULGARIA,Countrywide,Slacklining Bulgaria,https://www.facebook.com/groups/SlackliningBulgaria,42.73369,25.486,Yes,"https://www.google.com/maps/@42.73369,25.486,15z"
,Plovdiv,Slackline Plovdiv,https://www.facebook.com/groups/174883869238889,42.140473,24.745903,No,https://goo.gl/maps/kM897ocaiS6UvqDa9
,Sofia,Slackline Sofia,https://www.facebook.com/groups/143328156063085,42.695672,23.320837,No,https://goo.gl/maps/irvSogjFfMpxeyha7
,Varna,Slackline club Varna,https://www.facebook.com/groups/594975457308215,43.209155,27.912956,No,https://goo.gl/maps/2zroa98a4LFnCVwy9
,,Slackline Varna (Слаклайн Варна),www.facebook.com/groups/1406857029585051,43.207559,27.925791,No,https://goo.gl/maps/eyudzDDohS98cEKa6
CAMEROON,Countrywide,Slackline Kamer,https://www.facebook.com/groups/787938664597959/,5.308531,12.632391,No,https://goo.gl/maps/RhMESme6q28RFm668
51.032956,Countrywide,Canadian Slackline Association,https://www.facebook.com/CadSlackline/,58.727879,-112.141156,No,https://goo.gl/maps/7nXR6Ah7P9rP1Ci68
,Countrywide,49.505729,https://www.facebook.com/groups/432835443405899/,59.069697,-115.190428,No,https://goo.gl/maps/TFY76mUgYKMDF9ue9
,Countrywide,Slacklining Canada,https://www.facebook.com/slackliningcanada/,59.147753,-116.303816,No,https://goo.gl/maps/QTgNHpLvBJPwu3sD6
,Alberta,Alberta Slackers,https://www.facebook.com/groups/176975666133187/,53.41256,-114.170865,No,https://goo.gl/maps/oXZeYri58Q7hbPe86
,Calgary,Bow Valley Slackliners,https://www.facebook.com/groups/1704716063086566/,51.05557329,-115.2073322,Yes,"https://www.google.com/maps/@51.055573285522,-115.20733215980529,15z"
,Calgary,Slackline Calgary,https://www.facebook.com/groups/339473229789368/,51.032956,-114.068571,No,https://goo.gl/maps/17FgGHvL2jdWixC4A
,Chilliwack,Chilliwack Slack,https://www.facebook.com/groups/1077165048999007/,49.15259,-121.948334,No,https://goo.gl/maps/U7dk8Hr3c9WcoLwz6
